word,language,count,pos
crime,fr,8,NOUN
chrétienne,fr,3,NOUN
respect,fr,10,NOUN
bientôt,fr,6,ADV
vendredi,fr,4,NOUN
rare,fr,7,ADJ
aile,fr,1,NOUN
carré,fr,2,NOUN
lit,fr,9,NOUN
loup,fr,1,NOUN
détroit,fr,2,NOUN
mémoires,fr,1,NOUN
grave,fr,2,ADJ
faute,fr,5,NOUN
brunswick,fr,1,PROPN
million,fr,1,NOUN
contribution,fr,1,NOUN
hill,fr,1,PROPN
renommé,fr,1,VERB
gris,fr,1,NOUN
léger,fr,3,ADJ
danger,fr,8,NOUN
détail,fr,17,NOUN
jusque,fr,44,ADP
variété,fr,5,NOUN
river,fr,1,NOUN
compter,fr,19,VERB
conquête,fr,3,NOUN
inférieur,fr,1,ADJ
tenir,fr,37,VERB
neige,fr,11,NOUN
défaut,fr,6,NOUN
paysage,fr,2,NOUN
couvent,fr,10,NOUN
violence,fr,1,NOUN
africain,fr,1,ADJ
sir,fr,1,NOUN
déclaration,fr,1,NOUN
extrémité,fr,1,NOUN
colonne,fr,18,NOUN
fa,fr,1,X
gagner,fr,4,VERB
prêt,fr,4,ADJ
créateur,fr,1,NOUN
expliquer,fr,2,VERB
environs,fr,5,NOUN
inter,fr,3,X
passion,fr,15,NOUN
soi,fr,296,PRON
secours,fr,2,NOUN
archipel,fr,3,PROPN
géorgie,fr,1,PROPN
gothique,fr,1,ADJ
facile,fr,6,ADJ
davantage,fr,6,ADV
différent,fr,29,ADJ
découvrir,fr,28,VERB
chrétien,fr,34,NOUN
ange,fr,3,NOUN
opinion,fr,5,NOUN
étudier,fr,3,VERB
lundi,fr,3,NOUN
viii,fr,1,NUM
avantage,fr,7,NOUN
partout,fr,2,ADV
métier,fr,2,NOUN
mélange,fr,3,NOUN
lucien,fr,1,PROPN
ad,fr,2,X
défendre,fr,7,VERB
recevoir,fr,65,VERB
autrichien,fr,4,NOUN
traversée,fr,1,NOUN
antiquité,fr,4,NOUN
nez,fr,1,NOUN
meurtre,fr,2,NOUN
élite,fr,1,NOUN
aîné,fr,3,ADJ
verre,fr,4,NOUN
queue,fr,4,NOUN
belgrade,fr,12,PROPN
revenu,fr,3,NOUN
arrêter,fr,10,VERB
regard,fr,2,NOUN
amitié,fr,8,NOUN
dossier,fr,1,NOUN
oiseau,fr,1,NOUN
citer,fr,1,VERB
terrestre,fr,1,ADJ
noble,fr,6,ADJ
ambassadeur,fr,8,NOUN
possession,fr,3,NOUN
souvenir,fr,4,VERB
quarante,fr,5,NUM
lady,fr,2,X
lecteur,fr,1,NOUN
idem,fr,2,ADV
réduire,fr,4,VERB
goût,fr,23,NOUN
observation,fr,3,NOUN
empêcher,fr,33,VERB
humanité,fr,3,PROPN
déterminer,fr,4,VERB
colline,fr,2,NOUN
trésor,fr,4,NOUN
difficulté,fr,2,NOUN
ombre,fr,9,NOUN
vapeur,fr,1,NOUN
républicain,fr,1,ADJ
proposer,fr,3,VERB
soldat,fr,11,NOUN
veille,fr,2,NOUN
pluie,fr,3,NOUN
turin,fr,5,PROPN
extrêmement,fr,14,ADV
cinquante,fr,8,NUM
souverain,fr,5,ADJ
frais,fr,2,ADJ
louvre,fr,1,PROPN
amie,fr,7,NOUN
intention,fr,5,NOUN
précision,fr,1,NOUN
degré,fr,1,NOUN
puissant,fr,1,ADJ
correspondance,fr,4,NOUN
visage,fr,26,NOUN
montrer,fr,15,VERB
réflexion,fr,12,NOUN
mariée,fr,1,NOUN
meuse,fr,1,PROPN
poser,fr,1,VERB
sexe,fr,5,NOUN
séjour,fr,10,NOUN
surprise,fr,13,NOUN
juif,fr,8,NOUN
efficace,fr,1,ADJ
bulgarie,fr,1,PROPN
séparation,fr,2,NOUN
perdre,fr,13,VERB
parfaitement,fr,8,ADV
âgé,fr,8,ADJ
favorable,fr,1,ADJ
pavillon,fr,2,NOUN
retirer,fr,3,VERB
distinction,fr,2,NOUN
four,fr,2,NOUN
garder,fr,13,VERB
triple,fr,1,ADJ
autel,fr,4,NOUN
continuer,fr,13,VERB
fournir,fr,9,VERB
treize,fr,2,NUM
plat,fr,10,NOUN
choisir,fr,6,VERB
rarement,fr,6,ADV
troupe,fr,16,NOUN
ha,fr,1,NOUN
augmenter,fr,4,VERB
instant,fr,8,NOUN
désert,fr,9,NOUN
nam,fr,2,INTJ
bourse,fr,14,NOUN
exactement,fr,10,ADV
tunis,fr,5,PROPN
augustin,fr,1,PROPN
froid,fr,19,NOUN
réputation,fr,2,NOUN
ronde,fr,1,NOUN
apparence,fr,4,NOUN
couche,fr,3,NOUN
fortune,fr,6,PROPN
veuve,fr,12,NOUN
apporter,fr,13,VERB
cesse,fr,1,NOUN
exercice,fr,2,NOUN
héritier,fr,3,NOUN
amoureux,fr,1,ADJ
vouloir,fr,74,VERB
poursuivre,fr,2,VERB
voile,fr,13,NOUN
marchand,fr,11,NOUN
remarquable,fr,4,ADJ
assassinat,fr,1,NOUN
attitude,fr,4,NOUN
jugement,fr,3,NOUN
conséquent,fr,2,NOUN
rayon,fr,2,NOUN
nécessité,fr,1,NOUN
vocation,fr,1,NOUN
fini,fr,3,VERB
épée,fr,1,NOUN
voilà,fr,9,VERB
devoir,fr,63,VERB
opposé,fr,1,ADJ
soixante,fr,2,NUM
ix,fr,1,NUM
copie,fr,3,NOUN
ouvrir,fr,12,VERB
gras,fr,1,ADJ
morceau,fr,9,NOUN
tenter,fr,3,VERB
pyramide,fr,1,NOUN
plaisir,fr,57,NOUN
croire,fr,119,VERB
domination,fr,12,NOUN
échapper,fr,4,VERB
équilibre,fr,1,NOUN
constantinople,fr,44,PROPN
examen,fr,1,NOUN
héritage,fr,1,NOUN
commencer,fr,16,VERB
voisin,fr,6,ADJ
représenter,fr,15,VERB
pain,fr,3,NOUN
toit,fr,1,NOUN
opus,fr,1,NOUN
arriver,fr,54,VERB
écart,fr,2,NOUN
signal,fr,1,NOUN
hollande,fr,5,PROPN
crédit,fr,1,NOUN
fuite,fr,2,NOUN
dôme,fr,8,NOUN
christianisme,fr,1,PROPN
mener,fr,5,VERB
hasard,fr,1,NOUN
acier,fr,1,NOUN
occuper,fr,27,VERB
réellement,fr,1,ADV
silence,fr,5,NOUN
publier,fr,1,VERB
ah,fr,4,INTJ
lait,fr,2,NOUN
charbon,fr,2,NOUN
léopold,fr,2,PROPN
soutenir,fr,10,VERB
autrement,fr,1,ADV
dur,fr,2,ADJ
dénomination,fr,1,NOUN
fruit,fr,12,NOUN
marbre,fr,36,NOUN
remporter,fr,2,VERB
sicile,fr,2,PROPN
trait,fr,4,NOUN
étendue,fr,6,NOUN
prisonnier,fr,1,ADJ
mar,fr,1,NOUN
intelligence,fr,4,NOUN
payer,fr,6,VERB
chaleur,fr,11,NOUN
chaussée,fr,2,NOUN
beauté,fr,43,NOUN
traiter,fr,9,VERB
attaquer,fr,2,VERB
contribuer,fr,2,VERB
rentre,fr,1,VERB
décoration,fr,3,NOUN
alphabet,fr,1,NOUN
solide,fr,1,ADJ
réception,fr,2,NOUN
mourir,fr,16,VERB
témoin,fr,2,NOUN
conte,fr,2,NOUN
horreur,fr,5,NOUN
fenêtre,fr,16,NOUN
certainement,fr,12,ADV
morale,fr,2,NOUN
placer,fr,16,VERB
consulter,fr,2,VERB
intéressant,fr,2,ADJ
égard,fr,10,NOUN
cheveux,fr,1,NOUN
respecter,fr,4,VERB
lourd,fr,1,ADJ
sérieux,fr,2,ADJ
sec,fr,1,ADJ
comtesse,fr,9,NOUN
remarquer,fr,6,VERB
fleur,fr,22,NOUN
turc,fr,111,NOUN
tirer,fr,16,VERB
envoyer,fr,32,VERB
oriental,fr,1,ADJ
consul,fr,1,NOUN
paradis,fr,3,NOUN
entendre,fr,29,VERB
tempête,fr,4,NOUN
remettre,fr,5,VERB
constantin,fr,3,PROPN
bonheur,fr,10,NOUN
moine,fr,1,NOUN
cuivre,fr,1,NOUN
per,fr,2,X
cents,fr,12,NUM
viande,fr,1,NOUN
escalier,fr,8,NOUN
diable,fr,3,NOUN
apprendre,fr,25,VERB
détruire,fr,7,VERB
centaine,fr,1,NOUN
ré,fr,1,ADJ
racine,fr,1,NOUN
descente,fr,1,NOUN
magasin,fr,1,NOUN
explication,fr,2,NOUN
tomber,fr,20,VERB
duchesse,fr,7,NOUN
couvert,fr,11,VERB
logement,fr,6,NOUN
francfort,fr,2,PROPN
attentat,fr,1,NOUN
inutile,fr,8,ADJ
cellule,fr,3,NOUN
fou,fr,2,ADJ
accepter,fr,9,VERB
courage,fr,6,NOUN
battre,fr,5,VERB
cologne,fr,4,PROPN
plume,fr,5,NOUN
démarche,fr,1,NOUN
malade,fr,5,ADJ
arena,fr,2,PROPN
perspective,fr,4,NOUN
doctrine,fr,3,NOUN
tourner,fr,5,VERB
impérial,fr,7,ADJ
sultan,fr,17,PROPN
effort,fr,1,NOUN
bouche,fr,3,NOUN
pire,fr,2,ADJ
retourner,fr,3,VERB
masque,fr,1,NOUN
combattre,fr,2,VERB
gloire,fr,2,NOUN
monter,fr,24,VERB
comparaison,fr,4,NOUN
préparer,fr,3,VERB
globe,fr,2,NOUN
ballon,fr,1,NOUN
audience,fr,7,NOUN
diversité,fr,2,NOUN
rocher,fr,5,NOUN
garnison,fr,8,PROPN
résoudre,fr,3,VERB
macédoine,fr,1,PROPN
absolument,fr,4,ADV
chêne,fr,1,NOUN
berger,fr,2,NOUN
particularité,fr,4,NOUN
distinguer,fr,10,VERB
jeudi,fr,3,NOUN
isaac,fr,1,PROPN
anges,fr,1,NOUN
rencontrer,fr,7,VERB
étang,fr,2,NOUN
attente,fr,1,NOUN
voûte,fr,2,NOUN
parfait,fr,6,ADJ
repos,fr,5,NOUN
malte,fr,3,PROPN
appliquer,fr,1,VERB
offrir,fr,9,VERB
neutralité,fr,1,NOUN
destin,fr,2,NOUN
confusion,fr,1,NOUN
clergé,fr,1,NOUN
mosquée,fr,26,NOUN
autrichienne,fr,1,NOUN
exprimer,fr,6,VERB
vendre,fr,10,VERB
arsenal,fr,1,NOUN
adrien,fr,1,PROPN
robe,fr,12,NOUN
sint,fr,1,INTJ
sage,fr,2,ADJ
écurie,fr,1,NOUN
cadet,fr,1,ADJ
triomphe,fr,2,NOUN
tribune,fr,2,NOUN
commis,fr,3,NOUN
faciliter,fr,2,VERB
immense,fr,6,ADJ
dangereux,fr,3,ADJ
robinson,fr,1,PROPN
pomme,fr,1,NOUN
justification,fr,1,NOUN
reconnaître,fr,4,VERB
richesse,fr,6,NOUN
indes,fr,3,PROPN
mardi,fr,2,NOUN
cerveau,fr,1,NOUN
sentiment,fr,5,NOUN
habitude,fr,2,NOUN
modeste,fr,1,ADJ
ottoman,fr,2,ADJ
témoignage,fr,1,NOUN
nage,fr,1,NOUN
énorme,fr,2,ADJ
tombeau,fr,9,NOUN
bruit,fr,6,NOUN
devise,fr,4,NOUN
universel,fr,1,ADJ
finir,fr,16,VERB
mercredi,fr,3,NOUN
royaumes,fr,1,NOUN
appeler,fr,26,VERB
fameux,fr,15,ADJ
volontaire,fr,1,NOUN
chaud,fr,11,ADJ
abandonner,fr,8,VERB
naval,fr,1,ADJ
paraître,fr,25,VERB
sensible,fr,8,ADJ
vertu,fr,3,NOUN
messe,fr,1,NOUN
con,fr,2,ADV
obligation,fr,2,NOUN
abri,fr,5,NOUN
considérable,fr,14,ADJ
palestine,fr,1,PROPN
foule,fr,6,NOUN
engager,fr,13,VERB
proprement,fr,6,ADV
miroir,fr,1,NOUN
acheter,fr,14,VERB
observer,fr,7,VERB
hongroise,fr,1,NOUN
magie,fr,1,NOUN
dégât,fr,1,NOUN
turque,fr,16,ADJ
aussitôt,fr,2,ADV
chaire,fr,3,NOUN
trinité,fr,1,PROPN
traduire,fr,2,VERB
pauvre,fr,21,ADJ
ordinaire,fr,14,ADJ
gênes,fr,1,PROPN
maxime,fr,4,NOUN
coin,fr,5,NOUN
arcade,fr,4,NOUN
mercure,fr,1,PROPN
plomb,fr,2,NOUN
envie,fr,14,NOUN
naturellement,fr,5,ADV
diane,fr,1,PROPN
bâton,fr,3,NOUN
raphaël,fr,2,PROPN
sac,fr,2,NOUN
flûte,fr,2,NOUN
arabie,fr,1,PROPN
chasseur,fr,1,NOUN
signer,fr,1,VERB
trou,fr,6,NOUN
appartement,fr,17,NOUN
justin,fr,1,PROPN
pèlerinage,fr,1,NOUN
tellement,fr,6,ADV
pur,fr,5,ADJ
convaincre,fr,13,VERB
soin,fr,23,NOUN
hier,fr,19,ADV
agnès,fr,1,PROPN
oublier,fr,14,VERB
folie,fr,3,NOUN
caire,fr,1,PROPN
comédien,fr,1,NOUN
constant,fr,1,ADJ
conduire,fr,18,VERB
pourvoir,fr,3,VERB
déesse,fr,1,PROPN
égal,fr,3,ADJ
semblable,fr,12,ADJ
instance,fr,5,NOUN
vigne,fr,7,NOUN
terminer,fr,1,VERB
consacrer,fr,2,VERB
notable,fr,1,ADJ
prime,fr,1,VERB
bade,fr,1,PROPN
citoyen,fr,1,NOUN
grille,fr,2,NOUN
hébreu,fr,1,NOUN
vignoble,fr,1,NOUN
roue,fr,1,NOUN
cavalier,fr,2,NOUN
causer,fr,10,VERB
espérance,fr,1,NOUN
évènement,fr,1,NOUN
constituer,fr,1,VERB
catholicisme,fr,1,NOUN
manger,fr,5,VERB
rappeler,fr,7,VERB
régulier,fr,1,ADJ
grandeur,fr,15,NOUN
hôte,fr,1,NOUN
revers,fr,1,NOUN
calme,fr,2,ADJ
signification,fr,3,NOUN
debout,fr,2,ADV
poétique,fr,1,ADJ
épaisseur,fr,3,NOUN
heureux,fr,13,ADJ
law,fr,1,PROPN
perse,fr,4,PROPN
piémont,fr,1,PROPN
chapeau,fr,2,NOUN
vraisemblablement,fr,1,ADV
vénus,fr,2,PROPN
uniforme,fr,1,NOUN
serment,fr,2,NOUN
scandale,fr,2,NOUN
isle,fr,8,PROPN
ducs,fr,1,PROPN
favoriser,fr,1,VERB
repas,fr,9,NOUN
luxe,fr,4,NOUN
maîtresse,fr,1,NOUN
mail,fr,1,PROPN
impératrice,fr,25,NOUN
marquer,fr,13,VERB
salomon,fr,1,PROPN
barbe,fr,5,NOUN
allié,fr,1,ADJ
prouver,fr,12,VERB
dette,fr,1,NOUN
cru,fr,4,VERB
dessert,fr,1,NOUN
renard,fr,2,NOUN
esclavage,fr,2,NOUN
nova,fr,1,X
opera,fr,2,PROPN
cerf,fr,6,PROPN
proportion,fr,2,NOUN
bal,fr,3,NOUN
exercer,fr,2,VERB
correctement,fr,1,ADV
doux,fr,9,ADJ
tort,fr,2,NOUN
vengeance,fr,1,NOUN
ancêtre,fr,1,NOUN
demain,fr,4,ADV
souveraineté,fr,1,NOUN
profond,fr,4,ADJ
em,fr,2,X
décrire,fr,1,VERB
sauveur,fr,2,NOUN
haye,fr,1,PROPN
quelconque,fr,1,ADJ
mathématique,fr,1,NOUN
ita,fr,3,ADV
jupiter,fr,3,PROPN
grace,fr,13,NOUN
bohême,fr,2,PROPN
approfondir,fr,1,VERB
more,fr,1,NOUN
fuir,fr,4,VERB
communément,fr,1,ADV
bête,fr,4,NOUN
adapter,fr,1,VERB
adopter,fr,2,VERB
rond,fr,2,ADJ
joie,fr,3,NOUN
douleur,fr,5,NOUN
pacte,fr,1,NOUN
foire,fr,4,NOUN
excellence,fr,1,NOUN
corruption,fr,1,NOUN
jeter,fr,11,VERB
pin,fr,1,NOUN
angelo,fr,1,PROPN
nécessairement,fr,1,ADV
loge,fr,2,NOUN
mets,fr,3,NOUN
rire,fr,12,VERB
coupable,fr,1,ADJ
vif,fr,14,ADJ
ultra,fr,4,ADJ
attirer,fr,5,VERB
sara,fr,1,PROPN
doré,fr,16,ADJ
bain,fr,18,NOUN
signaler,fr,1,VERB
poudre,fr,2,NOUN
lever,fr,13,VERB
minuit,fr,1,NOUN
buste,fr,1,NOUN
parade,fr,1,NOUN
peste,fr,6,NOUN
controverse,fr,1,NOUN
fonder,fr,8,VERB
regarder,fr,47,VERB
divorce,fr,1,NOUN
paiement,fr,1,NOUN
prochain,fr,2,ADJ
parent,fr,4,NOUN
gravité,fr,4,NOUN
pente,fr,1,NOUN
traverser,fr,12,VERB
patrie,fr,3,NOUN
pauvreté,fr,2,NOUN
sévère,fr,1,ADJ
monstre,fr,1,NOUN
geste,fr,8,NOUN
arménien,fr,5,NOUN
domestique,fr,7,NOUN
patriarche,fr,1,NOUN
dominant,fr,4,ADJ
voler,fr,2,VERB
jet,fr,1,NOUN
constance,fr,2,NOUN
extraordinaire,fr,14,ADJ
médicis,fr,1,PROPN
trajet,fr,2,NOUN
terrible,fr,3,ADJ
confondre,fr,2,VERB
soie,fr,8,NOUN
excellent,fr,4,ADJ
gorge,fr,7,NOUN
librement,fr,1,ADV
pilier,fr,8,NOUN
diamant,fr,11,NOUN
drogue,fr,1,NOUN
chanter,fr,13,VERB
abrégé,fr,1,VERB
fusil,fr,3,NOUN
rotterdam,fr,5,PROPN
contenir,fr,14,VERB
conducteur,fr,1,NOUN
horloge,fr,1,NOUN
partager,fr,10,VERB
nommer,fr,6,VERB
plafond,fr,3,NOUN
allée,fr,1,NOUN
acquérir,fr,2,VERB
ri,fr,1,INTJ
plainte,fr,1,NOUN
banc,fr,5,NOUN
parvenir,fr,7,VERB
enlever,fr,7,VERB
corde,fr,1,NOUN
subir,fr,1,VERB
bouton,fr,7,NOUN
toucher,fr,12,VERB
exister,fr,1,VERB
décider,fr,10,VERB
protestant,fr,1,ADJ
spirituel,fr,1,NOUN
rivalité,fr,1,NOUN
plaisance,fr,1,NOUN
conforme,fr,1,ADJ
violent,fr,9,ADJ
sourire,fr,7,NOUN
sommeil,fr,2,NOUN
digne,fr,11,ADJ
magnifique,fr,24,ADJ
divinité,fr,1,NOUN
précieux,fr,3,ADJ
indication,fr,1,NOUN
danube,fr,10,PROPN
jul,fr,4,NOUN
amant,fr,10,NOUN
prévenir,fr,5,VERB
cou,fr,8,NOUN
nouvellement,fr,3,ADV
achille,fr,1,PROPN
profiter,fr,8,VERB
miracle,fr,5,NOUN
créature,fr,2,NOUN
juger,fr,25,VERB
thé,fr,5,NOUN
assister,fr,1,VERB
bonnet,fr,6,NOUN
revoir,fr,4,VERB
cloud,fr,2,PROPN
boutique,fr,9,NOUN
suspendu,fr,1,VERB
aveugle,fr,4,ADJ
étendre,fr,3,VERB
monarque,fr,5,NOUN
afficher,fr,1,VERB
hercule,fr,2,PROPN
jésuite,fr,4,NOUN
voyageur,fr,18,NOUN
cuir,fr,1,NOUN
carnaval,fr,1,NOUN
cacher,fr,10,VERB
intrigue,fr,3,NOUN
sérieusement,fr,2,ADV
disputer,fr,4,VERB
encre,fr,1,NOUN
remplir,fr,42,VERB
invitation,fr,1,NOUN
arche,fr,1,NOUN
préférence,fr,6,NOUN
foncé,fr,1,VERB
renommer,fr,2,VERB
promenade,fr,3,NOUN
avancer,fr,4,VERB
séparer,fr,9,VERB
prétexte,fr,1,NOUN
sabre,fr,1,NOUN
rechercher,fr,1,VERB
disposer,fr,4,VERB
accompagner,fr,12,VERB
borne,fr,1,NOUN
rez,fr,2,NOUN
planche,fr,1,NOUN
gravement,fr,1,ADV
assises,fr,2,VERB
oreille,fr,8,NOUN
opposer,fr,2,VERB
diminuer,fr,3,VERB
relier,fr,1,VERB
généalogie,fr,1,NOUN
combien,fr,18,ADV
martyr,fr,1,NOUN
assassin,fr,1,NOUN
conversation,fr,7,NOUN
prose,fr,2,NOUN
vain,fr,2,ADJ
accorder,fr,6,VERB
intervalle,fr,1,NOUN
quarantaine,fr,2,NOUN
size,fr,1,X
amélie,fr,4,PROPN
tapis,fr,10,NOUN
pratiquer,fr,3,VERB
attribuer,fr,7,VERB
exécuter,fr,3,VERB
porta,fr,1,PROPN
transporter,fr,7,VERB
coton,fr,2,NOUN
herbe,fr,2,NOUN
communiquer,fr,2,VERB
flandres,fr,1,PROPN
infini,fr,4,ADJ
crâne,fr,1,NOUN
régent,fr,1,ADJ
visiter,fr,9,VERB
venger,fr,4,VERB
dresde,fr,7,PROPN
quoique,fr,63,SCONJ
manufacture,fr,2,NOUN
porteur,fr,2,NOUN
cinquantaine,fr,1,NOUN
rapprocher,fr,1,VERB
edouard,fr,1,PROPN
passionné,fr,1,ADJ
épouser,fr,9,VERB
trahison,fr,3,NOUN
avancé,fr,2,ADJ
étiquette,fr,1,NOUN
billet,fr,3,NOUN
figurer,fr,1,VERB
répétition,fr,2,NOUN
affirmer,fr,1,VERB
élévation,fr,1,NOUN
jonction,fr,1,NOUN
nid,fr,3,NOUN
chelsea,fr,1,PROPN
ruine,fr,13,NOUN
olive,fr,1,NOUN
sagesse,fr,1,NOUN
compatriote,fr,2,NOUN
réunir,fr,7,VERB
comparable,fr,3,ADJ
brandebourg,fr,1,PROPN
bœuf,fr,4,NOUN
banquier,fr,1,NOUN
cri,fr,1,NOUN
portable,fr,1,ADJ
insigne,fr,2,NOUN
lentement,fr,1,ADV
nageur,fr,1,NOUN
collier,fr,3,NOUN
pairs,fr,1,PROPN
emparer,fr,2,VERB
volontairement,fr,1,ADV
brillant,fr,6,ADJ
exact,fr,4,ADJ
cloître,fr,2,NOUN
excès,fr,5,NOUN
singulier,fr,11,ADJ
garantie,fr,1,NOUN
jambe,fr,5,NOUN
résister,fr,4,VERB
bouteille,fr,1,NOUN
absolu,fr,7,ADJ
fi,fr,1,ADV
renoncer,fr,1,VERB
interdire,fr,1,VERB
reproche,fr,2,NOUN
boire,fr,5,VERB
élire,fr,1,VERB
gènes,fr,6,PROPN
gervais,fr,1,PROPN
poitrine,fr,1,NOUN
pot,fr,4,NOUN
posséder,fr,7,VERB
grecques,fr,1,PROPN
clef,fr,3,NOUN
mademoiselle,fr,1,PROPN
couper,fr,3,VERB
fréquent,fr,4,ADJ
supporter,fr,2,VERB
carthage,fr,4,PROPN
appuyer,fr,3,VERB
hanovre,fr,8,PROPN
nuremberg,fr,4,PROPN
comparer,fr,2,VERB
pardon,fr,2,NOUN
fidélité,fr,1,NOUN
voyager,fr,10,VERB
publiquement,fr,2,ADV
fixer,fr,6,VERB
œuf,fr,2,NOUN
ruban,fr,5,NOUN
prononcer,fr,3,VERB
enseigner,fr,5,VERB
introduire,fr,5,VERB
odeur,fr,1,NOUN
esclave,fr,26,NOUN
susceptible,fr,1,ADJ
sûreté,fr,3,NOUN
danseur,fr,2,NOUN
vic,fr,2,X
nièce,fr,2,NOUN
supposer,fr,2,VERB
savant,fr,6,ADJ
auberge,fr,5,NOUN
couvrir,fr,43,VERB
mercier,fr,1,NOUN
pousser,fr,4,VERB
habité,fr,1,VERB
marée,fr,1,NOUN
proie,fr,1,NOUN
hughes,fr,3,PROPN
soumettre,fr,3,VERB
coutume,fr,9,NOUN
pompe,fr,1,NOUN
dia,fr,1,NOUN
interpréter,fr,1,VERB
confier,fr,5,VERB
céder,fr,6,VERB
providence,fr,1,PROPN
vaincre,fr,1,VERB
aimer,fr,29,VERB
joindre,fr,9,VERB
rebelle,fr,1,NOUN
tronc,fr,1,NOUN
pension,fr,4,NOUN
brune,fr,1,NOUN
criminel,fr,1,ADJ
grenier,fr,2,NOUN
grain,fr,3,NOUN
charme,fr,5,NOUN
douzaine,fr,2,NOUN
compagne,fr,1,NOUN
mouton,fr,3,NOUN
levant,fr,2,PROPN
curieux,fr,14,ADJ
prairie,fr,2,NOUN
dumont,fr,1,PROPN
bétail,fr,1,NOUN
défilé,fr,1,NOUN
promesse,fr,1,NOUN
croyance,fr,2,NOUN
apollon,fr,2,PROPN
composer,fr,12,VERB
célébrer,fr,2,VERB
intéresser,fr,4,VERB
abondance,fr,8,NOUN
descendre,fr,15,VERB
laine,fr,3,NOUN
réussir,fr,4,VERB
envisager,fr,1,VERB
garantir,fr,2,VERB
spectateur,fr,3,NOUN
dignité,fr,3,NOUN
boisson,fr,1,NOUN
marier,fr,14,VERB
refuser,fr,6,VERB
nuage,fr,2,NOUN
doigt,fr,4,NOUN
percée,fr,1,PROPN
tendre,fr,7,ADJ
informer,fr,4,VERB
flamme,fr,1,NOUN
trésorier,fr,2,NOUN
élever,fr,12,VERB
lampe,fr,4,NOUN
nourrir,fr,2,VERB
tragique,fr,3,ADJ
miel,fr,1,NOUN
déposer,fr,4,VERB
eugene,fr,1,PROPN
genou,fr,7,NOUN
fermer,fr,5,VERB
enfuir,fr,2,VERB
commander,fr,10,VERB
baudouin,fr,1,PROPN
adieu,fr,13,INTJ
bey,fr,1,PROPN
gré,fr,6,NOUN
heureusement,fr,1,ADV
confluent,fr,1,NOUN
imagination,fr,2,NOUN
célébration,fr,1,NOUN
approbation,fr,1,NOUN
mahomet,fr,8,PROPN
sépulture,fr,2,NOUN
fauteuil,fr,1,NOUN
marcher,fr,2,VERB
étroit,fr,11,ADJ
persan,fr,3,PROPN
certitude,fr,1,NOUN
pareil,fr,13,ADJ
épaule,fr,7,NOUN
écouter,fr,4,VERB
aisément,fr,1,ADV
livrer,fr,7,VERB
préférable,fr,4,ADJ
gala,fr,2,PROPN
cascade,fr,3,NOUN
intendant,fr,1,NOUN
paquet,fr,2,NOUN
crystal,fr,2,NOUN
favori,fr,6,NOUN
constantine,fr,1,PROPN
selle,fr,1,NOUN
procession,fr,4,NOUN
franchement,fr,2,ADV
torture,fr,2,NOUN
sale,fr,3,ADJ
paroi,fr,1,VERB
divertissement,fr,3,NOUN
fontainebleau,fr,1,PROPN
cheminée,fr,1,NOUN
paysan,fr,11,NOUN
permission,fr,4,NOUN
farine,fr,2,NOUN
poil,fr,1,NOUN
fossé,fr,2,NOUN
varier,fr,1,VERB
éloge,fr,4,NOUN
sentir,fr,12,VERB
satisfaire,fr,8,VERB
valoir,fr,7,VERB
bizarre,fr,4,ADJ
mosaïque,fr,2,NOUN
relever,fr,8,VERB
dent,fr,2,NOUN
copier,fr,1,VERB
déclarer,fr,6,VERB
triste,fr,6,ADJ
espion,fr,1,NOUN
saisir,fr,2,VERB
soumission,fr,2,NOUN
majesté,fr,7,NOUN
milton,fr,2,PROPN
enthousiasme,fr,2,NOUN
imaginer,fr,38,VERB
succéder,fr,2,VERB
bella,fr,1,INTJ
courir,fr,4,VERB
singe,fr,1,NOUN
brise,fr,2,NOUN
menu,fr,1,NOUN
parfum,fr,5,NOUN
obstacle,fr,1,NOUN
chasser,fr,3,VERB
multitude,fr,2,NOUN
concevoir,fr,2,VERB
ibrahim,fr,3,PROPN
annoncer,fr,19,VERB
crainte,fr,7,NOUN
cesser,fr,3,VERB
foudre,fr,2,VERB
coupole,fr,1,NOUN
chaise,fr,12,NOUN
entretenir,fr,16,VERB
gueule,fr,1,NOUN
agréable,fr,66,ADJ
sauter,fr,1,VERB
fumée,fr,1,NOUN
pieux,fr,2,ADJ
paille,fr,2,NOUN
coquille,fr,3,NOUN
ranger,fr,10,VERB
beurre,fr,2,NOUN
emporter,fr,1,VERB
westminster,fr,1,PROPN
prélat,fr,1,NOUN
rame,fr,2,NOUN
bâtir,fr,37,VERB
bouquet,fr,2,NOUN
coffre,fr,1,NOUN
prêter,fr,3,VERB
éloigné,fr,4,ADJ
frapper,fr,12,VERB
symétrie,fr,1,NOUN
plâtre,fr,1,NOUN
faction,fr,1,NOUN
roc,fr,1,NOUN
amas,fr,1,NOUN
valentine,fr,1,PROPN
ambroise,fr,1,PROPN
voleur,fr,1,NOUN
user,fr,4,VERB
quelquefois,fr,7,ADV
naître,fr,7,VERB
pâle,fr,2,ADJ
baleine,fr,1,NOUN
tas,fr,2,NOUN
colombe,fr,1,NOUN
salé,fr,1,ADJ
solitude,fr,1,NOUN
touchant,fr,2,ADJ
aqueduc,fr,2,NOUN
commencement,fr,2,NOUN
satisfaction,fr,12,NOUN
méchant,fr,1,ADJ
ajax,fr,1,PROPN
supériorité,fr,1,NOUN
orage,fr,1,NOUN
